;municipio;uf;date;casos confirmados;mortes;casos_interpolados;mortes_interpoladas
13459;São Leopoldo;RS;2020-03-10;;;0.0;0.0
13460;São Leopoldo;RS;2020-03-11;;;0.0;0.0
13461;São Leopoldo;RS;2020-03-12;;;0.0;0.0
13462;São Leopoldo;RS;2020-03-13;;;0.0;0.0
13463;São Leopoldo;RS;2020-03-14;;;0.0;0.0
13464;São Leopoldo;RS;2020-03-15;;;0.0;0.0
13465;São Leopoldo;RS;2020-03-16;;;0.0;0.0
13466;São Leopoldo;RS;2020-03-17;;;0.0;0.0
13467;São Leopoldo;RS;2020-03-18;;;0.0;0.0
13468;São Leopoldo;RS;2020-03-19;;;0.0;0.0
13469;São Leopoldo;RS;2020-03-20;;;0.0;0.0
13470;São Leopoldo;RS;2020-03-21;1.0;;1.0;0.0
13471;São Leopoldo;RS;2020-03-22;1.0;;1.0;0.0
13472;São Leopoldo;RS;2020-03-23;1.0;;1.0;0.0
13473;São Leopoldo;RS;2020-03-24;1.0;;1.0;0.0
13474;São Leopoldo;RS;2020-03-25;1.0;;1.0;0.0
13475;São Leopoldo;RS;2020-03-26;1.0;;1.0;0.0
13476;São Leopoldo;RS;2020-03-27;2.0;;2.0;0.0
13477;São Leopoldo;RS;2020-03-28;3.0;;3.0;0.0
13478;São Leopoldo;RS;2020-03-29;3.0;;3.0;0.0
13479;São Leopoldo;RS;2020-03-30;3.0;;3.0;0.0
13480;São Lourenço da Mata;PE;2020-02-20;;;0.0;0.0
13481;São Lourenço da Mata;PE;2020-02-21;;;0.0;0.0
13482;São Lourenço da Mata;PE;2020-02-22;;;0.0;0.0
13483;São Lourenço da Mata;PE;2020-02-23;;;0.0;0.0
13484;São Lourenço da Mata;PE;2020-02-24;;;0.0;0.0
13485;São Lourenço da Mata;PE;2020-02-25;;;0.0;0.0
13486;São Lourenço da Mata;PE;2020-02-26;;;0.0;0.0
13487;São Lourenço da Mata;PE;2020-02-27;;;0.0;0.0
13488;São Lourenço da Mata;PE;2020-02-28;;;0.0;0.0
13489;São Lourenço da Mata;PE;2020-02-29;;;0.0;0.0
13490;São Lourenço da Mata;PE;2020-03-01;;;0.0;0.0
13491;São Lourenço da Mata;PE;2020-03-02;;;0.0;0.0
13492;São Lourenço da Mata;PE;2020-03-03;;;0.0;0.0
13493;São Lourenço da Mata;PE;2020-03-04;;;0.0;0.0
13494;São Lourenço da Mata;PE;2020-03-05;;;0.0;0.0
13495;São Lourenço da Mata;PE;2020-03-06;;;0.0;0.0
13496;São Lourenço da Mata;PE;2020-03-07;;;0.0;0.0
13497;São Lourenço da Mata;PE;2020-03-08;;;0.0;0.0
13498;São Lourenço da Mata;PE;2020-03-09;;;0.0;0.0
13499;São Lourenço da Mata;PE;2020-03-10;;;0.0;0.0
13500;São Lourenço da Mata;PE;2020-03-11;;;0.0;0.0
13501;São Lourenço da Mata;PE;2020-03-12;;;0.0;0.0
13502;São Lourenço da Mata;PE;2020-03-13;;;0.0;0.0
13503;São Lourenço da Mata;PE;2020-03-14;;;0.0;0.0
13504;São Lourenço da Mata;PE;2020-03-15;;;0.0;0.0
13505;São Lourenço da Mata;PE;2020-03-16;;;0.0;0.0
13506;São Lourenço da Mata;PE;2020-03-17;;;0.0;0.0
13507;São Lourenço da Mata;PE;2020-03-18;;;0.0;0.0
13508;São Lourenço da Mata;PE;2020-03-19;;;0.0;0.0
13509;São Lourenço da Mata;PE;2020-03-20;;;0.0;0.0
13510;São Lourenço da Mata;PE;2020-03-21;;;0.0;0.0
13511;São Lourenço da Mata;PE;2020-03-22;;;0.0;0.0
13512;São Lourenço da Mata;PE;2020-03-23;;;0.0;0.0
13513;São Lourenço da Mata;PE;2020-03-24;;;0.0;0.0
13514;São Lourenço da Mata;PE;2020-03-25;;;0.0;0.0
13515;São Lourenço da Mata;PE;2020-03-26;;;0.0;0.0
13516;São Lourenço da Mata;PE;2020-03-27;;;0.0;0.0
13517;São Lourenço da Mata;PE;2020-03-28;1.0;;1.0;0.0
13518;São Lourenço da Mata;PE;2020-03-29;1.0;;1.0;0.0
13519;São Lourenço da Mata;PE;2020-03-30;1.0;;1.0;0.0
13520;São Lourenço do Oeste;SC;2020-02-20;;;0.0;0.0
13521;São Lourenço do Oeste;SC;2020-02-21;;;0.0;0.0
13522;São Lourenço do Oeste;SC;2020-02-22;;;0.0;0.0
13523;São Lourenço do Oeste;SC;2020-02-23;;;0.0;0.0
13524;São Lourenço do Oeste;SC;2020-02-24;;;0.0;0.0
13525;São Lourenço do Oeste;SC;2020-02-25;;;0.0;0.0
13526;São Lourenço do Oeste;SC;2020-02-26;;;0.0;0.0
13527;São Lourenço do Oeste;SC;2020-02-27;;;0.0;0.0
13528;São Lourenço do Oeste;SC;2020-02-28;;;0.0;0.0
13529;São Lourenço do Oeste;SC;2020-02-29;;;0.0;0.0
13530;São Lourenço do Oeste;SC;2020-03-01;;;0.0;0.0
13531;São Lourenço do Oeste;SC;2020-03-02;;;0.0;0.0
13532;São Lourenço do Oeste;SC;2020-03-03;;;0.0;0.0
13533;São Lourenço do Oeste;SC;2020-03-04;;;0.0;0.0
13534;São Lourenço do Oeste;SC;2020-03-05;;;0.0;0.0
13535;São Lourenço do Oeste;SC;2020-03-06;;;0.0;0.0
13536;São Lourenço do Oeste;SC;2020-03-07;;;0.0;0.0
13537;São Lourenço do Oeste;SC;2020-03-08;;;0.0;0.0
13538;São Lourenço do Oeste;SC;2020-03-09;;;0.0;0.0
13539;São Lourenço do Oeste;SC;2020-03-10;;;0.0;0.0
13540;São Lourenço do Oeste;SC;2020-03-11;;;0.0;0.0
13541;São Lourenço do Oeste;SC;2020-03-12;;;0.0;0.0
13542;São Lourenço do Oeste;SC;2020-03-13;;;0.0;0.0
13543;São Lourenço do Oeste;SC;2020-03-14;;;0.0;0.0
13544;São Lourenço do Oeste;SC;2020-03-15;;;0.0;0.0
13545;São Lourenço do Oeste;SC;2020-03-16;;;0.0;0.0
13546;São Lourenço do Oeste;SC;2020-03-17;;;0.0;0.0
13547;São Lourenço do Oeste;SC;2020-03-18;;;0.0;0.0
13548;São Lourenço do Oeste;SC;2020-03-19;;;0.0;0.0
13549;São Lourenço do Oeste;SC;2020-03-20;;;0.0;0.0
13550;São Lourenço do Oeste;SC;2020-03-21;;;0.0;0.0
13551;São Lourenço do Oeste;SC;2020-03-22;;;0.0;0.0
13552;São Lourenço do Oeste;SC;2020-03-23;;;0.0;0.0
13553;São Lourenço do Oeste;SC;2020-03-24;;;0.0;0.0
13554;São Lourenço do Oeste;SC;2020-03-25;;;0.0;0.0
13555;São Lourenço do Oeste;SC;2020-03-26;;;0.0;0.0
13556;São Lourenço do Oeste;SC;2020-03-27;1.0;;1.0;0.0
13557;São Lourenço do Oeste;SC;2020-03-28;1.0;;1.0;0.0
13558;São Lourenço do Oeste;SC;2020-03-29;1.0;;1.0;0.0
13559;São Lourenço do Oeste;SC;2020-03-30;1.0;;1.0;0.0
13560;São Ludgero;SC;2020-02-20;;;0.0;0.0
13561;São Ludgero;SC;2020-02-21;;;0.0;0.0
13562;São Ludgero;SC;2020-02-22;;;0.0;0.0
13563;São Ludgero;SC;2020-02-23;;;0.0;0.0
13564;São Ludgero;SC;2020-02-24;;;0.0;0.0
13565;São Ludgero;SC;2020-02-25;;;0.0;0.0
13566;São Ludgero;SC;2020-02-26;;;0.0;0.0
13567;São Ludgero;SC;2020-02-27;;;0.0;0.0
13568;São Ludgero;SC;2020-02-28;;;0.0;0.0
13569;São Ludgero;SC;2020-02-29;;;0.0;0.0
13570;São Ludgero;SC;2020-03-01;;;0.0;0.0
13571;São Ludgero;SC;2020-03-02;;;0.0;0.0
13572;São Ludgero;SC;2020-03-03;;;0.0;0.0
13573;São Ludgero;SC;2020-03-04;;;0.0;0.0
13574;São Ludgero;SC;2020-03-05;;;0.0;0.0
13575;São Ludgero;SC;2020-03-06;;;0.0;0.0
13576;São Ludgero;SC;2020-03-07;;;0.0;0.0
13577;São Ludgero;SC;2020-03-08;;;0.0;0.0
13578;São Ludgero;SC;2020-03-09;;;0.0;0.0
13579;São Ludgero;SC;2020-03-10;;;0.0;0.0
13580;São Ludgero;SC;2020-03-11;;;0.0;0.0
13581;São Ludgero;SC;2020-03-12;;;0.0;0.0
13582;São Ludgero;SC;2020-03-13;;;0.0;0.0
13583;São Ludgero;SC;2020-03-14;;;0.0;0.0
13584;São Ludgero;SC;2020-03-15;;;0.0;0.0
13585;São Ludgero;SC;2020-03-16;;;0.0;0.0
13586;São Ludgero;SC;2020-03-17;;;0.0;0.0
13587;São Ludgero;SC;2020-03-18;;;0.0;0.0
13588;São Ludgero;SC;2020-03-19;;;0.0;0.0
13589;São Ludgero;SC;2020-03-20;;;0.0;0.0
13590;São Ludgero;SC;2020-03-21;;;0.0;0.0
13591;São Ludgero;SC;2020-03-22;;;0.0;0.0
13592;São Ludgero;SC;2020-03-23;;;0.0;0.0
13593;São Ludgero;SC;2020-03-24;;;0.0;0.0
13594;São Ludgero;SC;2020-03-25;1.0;;1.0;0.0
13595;São Ludgero;SC;2020-03-26;1.0;;1.0;0.0
13596;São Ludgero;SC;2020-03-27;1.0;;1.0;0.0
13597;São Ludgero;SC;2020-03-28;1.0;;1.0;0.0
13598;São Ludgero;SC;2020-03-29;1.0;;1.0;0.0
13599;São Ludgero;SC;2020-03-30;1.0;;1.0;0.0
13600;São Luís;MA;2020-02-20;;;0.0;0.0
13601;São Luís;MA;2020-02-21;;;0.0;0.0
13602;São Luís;MA;2020-02-22;;;0.0;0.0
13603;São Luís;MA;2020-02-23;;;0.0;0.0
13604;São Luís;MA;2020-02-24;;;0.0;0.0
13605;São Luís;MA;2020-02-25;;;0.0;0.0
13606;São Luís;MA;2020-02-26;;;0.0;0.0
13607;São Luís;MA;2020-02-27;;;0.0;0.0
13608;São Luís;MA;2020-02-28;;;0.0;0.0
13609;São Luís;MA;2020-02-29;;;0.0;0.0
13610;São Luís;MA;2020-03-01;;;0.0;0.0
13611;São Luís;MA;2020-03-02;;;0.0;0.0
13612;São Luís;MA;2020-03-03;;;0.0;0.0
13613;São Luís;MA;2020-03-04;;;0.0;0.0
13614;São Luís;MA;2020-03-05;;;0.0;0.0
13615;São Luís;MA;2020-03-06;;;0.0;0.0
13616;São Luís;MA;2020-03-07;;;0.0;0.0
13617;São Luís;MA;2020-03-08;;;0.0;0.0
13618;São Luís;MA;2020-03-09;;;0.0;0.0
13619;São Luís;MA;2020-03-10;;;0.0;0.0
13620;São Luís;MA;2020-03-11;;;0.0;0.0
13621;São Luís;MA;2020-03-12;;;0.0;0.0
13622;São Luís;MA;2020-03-13;;;0.0;0.0
13623;São Luís;MA;2020-03-14;;;0.0;0.0
13624;São Luís;MA;2020-03-15;;;0.0;0.0
13625;São Luís;MA;2020-03-16;;;0.0;0.0
13626;São Luís;MA;2020-03-17;;;0.0;0.0
13627;São Luís;MA;2020-03-18;;;0.0;0.0
13628;São Luís;MA;2020-03-19;;;0.0;0.0
13629;São Luís;MA;2020-03-20;;;0.0;0.0
13630;São Luís;MA;2020-03-21;2.0;;2.0;0.0
13631;São Luís;MA;2020-03-22;2.0;;2.0;0.0
13632;São Luís;MA;2020-03-23;8.0;;8.0;0.0
13633;São Luís;MA;2020-03-24;8.0;;8.0;0.0
13634;São Luís;MA;2020-03-25;8.0;;8.0;0.0
13635;São Luís;MA;2020-03-26;9.0;;9.0;0.0
13636;São Luís;MA;2020-03-27;13.0;;13.0;0.0
13637;São Luís;MA;2020-03-28;15.0;;15.0;0.0
13638;São Luís;MA;2020-03-29;21.0;1.0;21.0;1.0
13639;São Luís;MA;2020-03-30;22.0;1.0;22.0;1.0
13640;São Mateus;ES;2020-02-20;;;0.0;0.0
13641;São Mateus;ES;2020-02-21;;;0.0;0.0
13642;São Mateus;ES;2020-02-22;;;0.0;0.0
13643;São Mateus;ES;2020-02-23;;;0.0;0.0
13644;São Mateus;ES;2020-02-24;;;0.0;0.0
13645;São Mateus;ES;2020-02-25;;;0.0;0.0
13646;São Mateus;ES;2020-02-26;;;0.0;0.0
13647;São Mateus;ES;2020-02-27;;;0.0;0.0
13648;São Mateus;ES;2020-02-28;;;0.0;0.0
13649;São Mateus;ES;2020-02-29;;;0.0;0.0
13650;São Mateus;ES;2020-03-01;;;0.0;0.0
13651;São Mateus;ES;2020-03-02;;;0.0;0.0
13652;São Mateus;ES;2020-03-03;;;0.0;0.0
13653;São Mateus;ES;2020-03-04;;;0.0;0.0
13654;São Mateus;ES;2020-03-05;;;0.0;0.0
13655;São Mateus;ES;2020-03-06;;;0.0;0.0
13656;São Mateus;ES;2020-03-07;;;0.0;0.0
13657;São Mateus;ES;2020-03-08;;;0.0;0.0
13658;São Mateus;ES;2020-03-09;;;0.0;0.0
13659;São Mateus;ES;2020-03-10;;;0.0;0.0
13660;São Mateus;ES;2020-03-11;;;0.0;0.0
13661;São Mateus;ES;2020-03-12;;;0.0;0.0
13662;São Mateus;ES;2020-03-13;;;0.0;0.0
13663;São Mateus;ES;2020-03-14;;;0.0;0.0
13664;São Mateus;ES;2020-03-15;;;0.0;0.0
13665;São Mateus;ES;2020-03-16;;;0.0;0.0
13666;São Mateus;ES;2020-03-17;;;0.0;0.0
13667;São Mateus;ES;2020-03-18;;;0.0;0.0
13668;São Mateus;ES;2020-03-19;;;0.0;0.0
13669;São Mateus;ES;2020-03-20;;;0.0;0.0
13670;São Mateus;ES;2020-03-21;;;0.0;0.0
13671;São Mateus;ES;2020-03-22;;;0.0;0.0
13672;São Mateus;ES;2020-03-23;;;0.0;0.0
13673;São Mateus;ES;2020-03-24;;;0.0;0.0
13674;São Mateus;ES;2020-03-25;;;0.0;0.0
13675;São Mateus;ES;2020-03-26;;;0.0;0.0
13676;São Mateus;ES;2020-03-27;;;0.0;0.0
13677;São Mateus;ES;2020-03-28;;;0.0;0.0
13678;São Mateus;ES;2020-03-29;1.0;;1.0;0.0
13679;São Mateus;ES;2020-03-30;1.0;;1.0;0.0
13680;São Paulo;SP;2020-02-20;;;0.0;0.0
13681;São Paulo;SP;2020-02-21;;;0.0;0.0
13682;São Paulo;SP;2020-02-22;;;0.0;0.0
13683;São Paulo;SP;2020-02-23;;;0.0;0.0
13684;São Paulo;SP;2020-02-24;;;0.0;0.0
13685;São Paulo;SP;2020-02-25;;;0.0;0.0
13686;São Paulo;SP;2020-02-26;1.0;;1.0;0.0
13687;São Paulo;SP;2020-02-27;1.0;;1.0;0.0
13688;São Paulo;SP;2020-02-28;1.0;;1.0;0.0
13689;São Paulo;SP;2020-02-29;2.0;;2.0;0.0
13690;São Paulo;SP;2020-03-01;2.0;;2.0;0.0
13691;São Paulo;SP;2020-03-02;2.0;;2.0;0.0
13692;São Paulo;SP;2020-03-03;2.0;;2.0;0.0
13693;São Paulo;SP;2020-03-04;3.0;;3.0;0.0
13694;São Paulo;SP;2020-03-05;6.0;;6.0;0.0
13695;São Paulo;SP;2020-03-06;10.0;;10.0;0.0
13696;São Paulo;SP;2020-03-07;12.0;;12.0;0.0
13697;São Paulo;SP;2020-03-08;15.0;;15.0;0.0
13698;São Paulo;SP;2020-03-09;15.0;;15.0;0.0
13699;São Paulo;SP;2020-03-10;18.0;;18.0;0.0
13700;São Paulo;SP;2020-03-11;29.0;;29.0;0.0
13701;São Paulo;SP;2020-03-12;44.0;;44.0;0.0
13702;São Paulo;SP;2020-03-13;54.0;;54.0;0.0
13703;São Paulo;SP;2020-03-14;62.0;;62.0;0.0
13704;São Paulo;SP;2020-03-15;108.0;;108.0;0.0
13705;São Paulo;SP;2020-03-16;145.0;;145.0;0.0
13706;São Paulo;SP;2020-03-17;156.0;1.0;156.0;1.0
13707;São Paulo;SP;2020-03-18;214.0;4.0;214.0;4.0
13708;São Paulo;SP;2020-03-19;259.0;5.0;259.0;5.0
13709;São Paulo;SP;2020-03-20;358.0;9.0;358.0;9.0
13710;São Paulo;SP;2020-03-21;431.0;16.0;431.0;16.0
13711;São Paulo;SP;2020-03-22;504.0;23.0;504.0;23.0
13712;São Paulo;SP;2020-03-23;577.0;30.0;577.0;30.0
13713;São Paulo;SP;2020-03-24;650.0;37.0;650.0;37.0
13714;São Paulo;SP;2020-03-25;722.0;44.0;722.0;44.0
13715;São Paulo;SP;2020-03-26;899.0;53.0;899.0;53.0
13716;São Paulo;SP;2020-03-27;1044.0;62.0;1044.0;62.0
13717;São Paulo;SP;2020-03-28;1107.0;78.0;1107.0;78.0
13718;São Paulo;SP;2020-03-29;1170.0;92.0;1170.0;92.0
13719;São Paulo;SP;2020-03-30;1233.0;103.0;1233.0;103.0
13720;São Pedro;SP;2020-02-20;;;0.0;0.0
13721;São Pedro;SP;2020-02-21;;;0.0;0.0
13722;São Pedro;SP;2020-02-22;;;0.0;0.0
13723;São Pedro;SP;2020-02-23;;;0.0;0.0
13724;São Pedro;SP;2020-02-24;;;0.0;0.0
13725;São Pedro;SP;2020-02-25;;;0.0;0.0
13726;São Pedro;SP;2020-02-26;;;0.0;0.0
13727;São Pedro;SP;2020-02-27;;;0.0;0.0
13728;São Pedro;SP;2020-02-28;;;0.0;0.0
13729;São Pedro;SP;2020-02-29;;;0.0;0.0
13730;São Pedro;SP;2020-03-01;;;0.0;0.0
13731;São Pedro;SP;2020-03-02;;;0.0;0.0
13732;São Pedro;SP;2020-03-03;;;0.0;0.0
13733;São Pedro;SP;2020-03-04;;;0.0;0.0
13734;São Pedro;SP;2020-03-05;;;0.0;0.0
13735;São Pedro;SP;2020-03-06;;;0.0;0.0
13736;São Pedro;SP;2020-03-07;;;0.0;0.0
13737;São Pedro;SP;2020-03-08;;;0.0;0.0
13738;São Pedro;SP;2020-03-09;;;0.0;0.0
13739;São Pedro;SP;2020-03-10;;;0.0;0.0
13740;São Pedro;SP;2020-03-11;;;0.0;0.0
13741;São Pedro;SP;2020-03-12;;;0.0;0.0
13742;São Pedro;SP;2020-03-13;;;0.0;0.0
13743;São Pedro;SP;2020-03-14;;;0.0;0.0
13744;São Pedro;SP;2020-03-15;;;0.0;0.0
13745;São Pedro;SP;2020-03-16;;;0.0;0.0
13746;São Pedro;SP;2020-03-17;;;0.0;0.0
13747;São Pedro;SP;2020-03-18;;;0.0;0.0
13748;São Pedro;SP;2020-03-19;;;0.0;0.0
13749;São Pedro;SP;2020-03-20;;;0.0;0.0
13750;São Pedro;SP;2020-03-21;;;0.0;0.0
13751;São Pedro;SP;2020-03-22;;;0.0;0.0
13752;São Pedro;SP;2020-03-23;;;0.0;0.0
13753;São Pedro;SP;2020-03-24;;;0.0;0.0
13754;São Pedro;SP;2020-03-25;;;0.0;0.0
13755;São Pedro;SP;2020-03-26;;;0.0;0.0
13756;São Pedro;SP;2020-03-27;;;0.0;0.0
13757;São Pedro;SP;2020-03-28;;;0.0;0.0
13758;São Pedro;SP;2020-03-29;;;0.0;0.0
13759;São Pedro;SP;2020-03-30;1.0;;1.0;0.0
13760;São Pedro de Alcântara;SC;2020-02-20;;;0.0;0.0
13761;São Pedro de Alcântara;SC;2020-02-21;;;0.0;0.0
13762;São Pedro de Alcântara;SC;2020-02-22;;;0.0;0.0
13763;São Pedro de Alcântara;SC;2020-02-23;;;0.0;0.0
13764;São Pedro de Alcântara;SC;2020-02-24;;;0.0;0.0
13765;São Pedro de Alcântara;SC;2020-02-25;;;0.0;0.0
13766;São Pedro de Alcântara;SC;2020-02-26;;;0.0;0.0
13767;São Pedro de Alcântara;SC;2020-02-27;;;0.0;0.0
13768;São Pedro de Alcântara;SC;2020-02-28;;;0.0;0.0
13769;São Pedro de Alcântara;SC;2020-02-29;;;0.0;0.0
13770;São Pedro de Alcântara;SC;2020-03-01;;;0.0;0.0
13771;São Pedro de Alcântara;SC;2020-03-02;;;0.0;0.0
13772;São Pedro de Alcântara;SC;2020-03-03;;;0.0;0.0
13773;São Pedro de Alcântara;SC;2020-03-04;;;0.0;0.0
13774;São Pedro de Alcântara;SC;2020-03-05;;;0.0;0.0
13775;São Pedro de Alcântara;SC;2020-03-06;;;0.0;0.0
13776;São Pedro de Alcântara;SC;2020-03-07;;;0.0;0.0
13777;São Pedro de Alcântara;SC;2020-03-08;;;0.0;0.0
13778;São Pedro de Alcântara;SC;2020-03-09;;;0.0;0.0
13779;São Pedro de Alcântara;SC;2020-03-10;;;0.0;0.0
13780;São Pedro de Alcântara;SC;2020-03-11;;;0.0;0.0
13781;São Pedro de Alcântara;SC;2020-03-12;;;0.0;0.0
13782;São Pedro de Alcântara;SC;2020-03-13;;;0.0;0.0
13783;São Pedro de Alcântara;SC;2020-03-14;;;0.0;0.0
13784;São Pedro de Alcântara;SC;2020-03-15;;;0.0;0.0
13785;São Pedro de Alcântara;SC;2020-03-16;;;0.0;0.0
13786;São Pedro de Alcântara;SC;2020-03-17;;;0.0;0.0
13787;São Pedro de Alcântara;SC;2020-03-18;;;0.0;0.0
13788;São Pedro de Alcântara;SC;2020-03-19;;;0.0;0.0
13789;São Pedro de Alcântara;SC;2020-03-20;;;0.0;0.0
13790;São Pedro de Alcântara;SC;2020-03-21;;;0.0;0.0
13791;São Pedro de Alcântara;SC;2020-03-22;;;0.0;0.0
13792;São Pedro de Alcântara;SC;2020-03-23;;;0.0;0.0
13793;São Pedro de Alcântara;SC;2020-03-24;;;0.0;0.0
13794;São Pedro de Alcântara;SC;2020-03-25;1.0;;1.0;0.0
13795;São Pedro de Alcântara;SC;2020-03-26;1.0;;1.0;0.0
13796;São Pedro de Alcântara;SC;2020-03-27;1.0;;1.0;0.0
13797;São Pedro de Alcântara;SC;2020-03-28;1.0;;1.0;0.0
13798;São Pedro de Alcântara;SC;2020-03-29;1.0;;1.0;0.0
13799;São Pedro de Alcântara;SC;2020-03-30;1.0;;1.0;0.0
13800;São Roque do Canaã;ES;2020-02-20;;;0.0;0.0
13801;São Roque do Canaã;ES;2020-02-21;;;0.0;0.0
13802;São Roque do Canaã;ES;2020-02-22;;;0.0;0.0
13803;São Roque do Canaã;ES;2020-02-23;;;0.0;0.0
13804;São Roque do Canaã;ES;2020-02-24;;;0.0;0.0
13805;São Roque do Canaã;ES;2020-02-25;;;0.0;0.0
13806;São Roque do Canaã;ES;2020-02-26;;;0.0;0.0
13807;São Roque do Canaã;ES;2020-02-27;;;0.0;0.0
13808;São Roque do Canaã;ES;2020-02-28;;;0.0;0.0
13809;São Roque do Canaã;ES;2020-02-29;;;0.0;0.0
13810;São Roque do Canaã;ES;2020-03-01;;;0.0;0.0
13811;São Roque do Canaã;ES;2020-03-02;;;0.0;0.0
13812;São Roque do Canaã;ES;2020-03-03;;;0.0;0.0
13813;São Roque do Canaã;ES;2020-03-04;;;0.0;0.0
13814;São Roque do Canaã;ES;2020-03-05;;;0.0;0.0
13815;São Roque do Canaã;ES;2020-03-06;;;0.0;0.0
13816;São Roque do Canaã;ES;2020-03-07;;;0.0;0.0
13817;São Roque do Canaã;ES;2020-03-08;;;0.0;0.0
13818;São Roque do Canaã;ES;2020-03-09;;;0.0;0.0
13819;São Roque do Canaã;ES;2020-03-10;;;0.0;0.0
13820;São Roque do Canaã;ES;2020-03-11;;;0.0;0.0
13821;São Roque do Canaã;ES;2020-03-12;;;0.0;0.0
13822;São Roque do Canaã;ES;2020-03-13;;;0.0;0.0
13823;São Roque do Canaã;ES;2020-03-14;;;0.0;0.0
13824;São Roque do Canaã;ES;2020-03-15;;;0.0;0.0
13825;São Roque do Canaã;ES;2020-03-16;;;0.0;0.0
13826;São Roque do Canaã;ES;2020-03-17;;;0.0;0.0
13827;São Roque do Canaã;ES;2020-03-18;;;0.0;0.0
13828;São Roque do Canaã;ES;2020-03-19;;;0.0;0.0
13829;São Roque do Canaã;ES;2020-03-20;;;0.0;0.0
13830;São Roque do Canaã;ES;2020-03-21;;;0.0;0.0
13831;São Roque do Canaã;ES;2020-03-22;;;0.0;0.0
13832;São Roque do Canaã;ES;2020-03-23;;;0.0;0.0
13833;São Roque do Canaã;ES;2020-03-24;;;0.0;0.0
13834;São Roque do Canaã;ES;2020-03-25;;;0.0;0.0
13835;São Roque do Canaã;ES;2020-03-26;;;0.0;0.0
13836;São Roque do Canaã;ES;2020-03-27;1.0;;1.0;0.0
13837;São Roque do Canaã;ES;2020-03-28;1.0;;1.0;0.0
13838;São Roque do Canaã;ES;2020-03-29;1.0;;1.0;0.0
13839;São Roque do Canaã;ES;2020-03-30;1.0;;1.0;0.0
13840;São Sebastião;SP;2020-02-20;;;0.0;0.0
13841;São Sebastião;SP;2020-02-21;;;0.0;0.0
13842;São Sebastião;SP;2020-02-22;;;0.0;0.0
13843;São Sebastião;SP;2020-02-23;;;0.0;0.0
13844;São Sebastião;SP;2020-02-24;;;0.0;0.0
13845;São Sebastião;SP;2020-02-25;;;0.0;0.0
13846;São Sebastião;SP;2020-02-26;;;0.0;0.0
13847;São Sebastião;SP;2020-02-27;;;0.0;0.0
13848;São Sebastião;SP;2020-02-28;;;0.0;0.0
13849;São Sebastião;SP;2020-02-29;;;0.0;0.0
13850;São Sebastião;SP;2020-03-01;;;0.0;0.0
13851;São Sebastião;SP;2020-03-02;;;0.0;0.0
13852;São Sebastião;SP;2020-03-03;;;0.0;0.0
13853;São Sebastião;SP;2020-03-04;;;0.0;0.0
13854;São Sebastião;SP;2020-03-05;;;0.0;0.0
13855;São Sebastião;SP;2020-03-06;;;0.0;0.0
13856;São Sebastião;SP;2020-03-07;;;0.0;0.0
13857;São Sebastião;SP;2020-03-08;;;0.0;0.0
13858;São Sebastião;SP;2020-03-09;;;0.0;0.0
13859;São Sebastião;SP;2020-03-10;;;0.0;0.0
13860;São Sebastião;SP;2020-03-11;;;0.0;0.0
13861;São Sebastião;SP;2020-03-12;;;0.0;0.0
13862;São Sebastião;SP;2020-03-13;;;0.0;0.0
13863;São Sebastião;SP;2020-03-14;;;0.0;0.0
13864;São Sebastião;SP;2020-03-15;;;0.0;0.0
13865;São Sebastião;SP;2020-03-16;;;0.0;0.0
13866;São Sebastião;SP;2020-03-17;;;0.0;0.0
13867;São Sebastião;SP;2020-03-18;;;0.0;0.0
13868;São Sebastião;SP;2020-03-19;;;0.0;0.0
13869;São Sebastião;SP;2020-03-20;;;0.0;0.0
13870;São Sebastião;SP;2020-03-21;;;0.0;0.0
13871;São Sebastião;SP;2020-03-22;;;0.0;0.0
13872;São Sebastião;SP;2020-03-23;1.0;;1.0;0.0
13873;São Sebastião;SP;2020-03-24;2.0;;2.0;0.0
13874;São Sebastião;SP;2020-03-25;2.0;;2.0;0.0
13875;São Sebastião;SP;2020-03-26;2.0;;2.0;0.0
13876;São Sebastião;SP;2020-03-27;2.0;;2.0;0.0
13877;São Sebastião;SP;2020-03-28;2.0;;2.0;0.0
13878;São Sebastião;SP;2020-03-29;2.0;;2.0;0.0
13879;São Sebastião;SP;2020-03-30;2.0;;2.0;0.0
13880;Taboão da Serra;SP;2020-02-20;;;0.0;0.0
13881;Taboão da Serra;SP;2020-02-21;;;0.0;0.0
13882;Taboão da Serra;SP;2020-02-22;;;0.0;0.0
13883;Taboão da Serra;SP;2020-02-23;;;0.0;0.0
13884;Taboão da Serra;SP;2020-02-24;;;0.0;0.0
13885;Taboão da Serra;SP;2020-02-25;;;0.0;0.0
13886;Taboão da Serra;SP;2020-02-26;;;0.0;0.0
13887;Taboão da Serra;SP;2020-02-27;;;0.0;0.0
13888;Taboão da Serra;SP;2020-02-28;;;0.0;0.0
13889;Taboão da Serra;SP;2020-02-29;;;0.0;0.0
13890;Taboão da Serra;SP;2020-03-01;;;0.0;0.0
13891;Taboão da Serra;SP;2020-03-02;;;0.0;0.0
13892;Taboão da Serra;SP;2020-03-03;;;0.0;0.0
13893;Taboão da Serra;SP;2020-03-04;;;0.0;0.0
13894;Taboão da Serra;SP;2020-03-05;;;0.0;0.0
