data,municipio,uf,casos confirmados,mortes,fonte,última atualização,validação,flag_cosistencia,flag_cosistencia_num
26/03/2020,Pomerode,SC,1,,,Desconhecida,0,Consistente,0
27/03/2020,Pomerode,SC,1,,,Desconhecida,0,Consistente,0
28/03/2020,Pomerode,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,Pomerode,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
23/03/2020,Porto Belo,SC,2,,,Desconhecida,-999,Consistente,0
24/03/2020,Porto Belo,SC,2,,,Desconhecida,0,Consistente,0
25/03/2020,Porto Belo,SC,2,,,Desconhecida,0,Consistente,0
26/03/2020,Porto Belo,SC,3,,,Desconhecida,1,Consistente,0
27/03/2020,Porto Belo,SC,3,,,Desconhecida,0,Consistente,0
28/03/2020,Porto Belo,SC,4,,,Desconhecida,1,Consistente,0
29/03/2020,Porto Belo,SC,4,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
14/03/2020,Rancho Queimado,SC,2,,,Desconhecida,-999,Consistente,0
15/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
16/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
17/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
18/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
19/03/2020,Rancho Queimado,SC,3,,,Desconhecida,1,Consistente,0
20/03/2020,Rancho Queimado,SC,2,,,Desconhecida,-1,Consistente,0
21/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
22/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
23/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
24/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
25/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
26/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
27/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
28/03/2020,Rancho Queimado,SC,2,,,Desconhecida,0,Consistente,0
29/03/2020,Rancho Queimado,SC,2,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
28/03/2020,São Francisco do Sul,SC,1,,,Desconhecida,-999,Consistente,0
29/03/2020,São Francisco do Sul,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
19/03/2020,São José,SC,1,,,Desconhecida,-999,Consistente,0
20/03/2020,São José,SC,1,,,Desconhecida,0,Consistente,0
21/03/2020,São José,SC,2,,,Desconhecida,1,Consistente,0
22/03/2020,São José,SC,3,,,Desconhecida,1,Consistente,0
23/03/2020,São José,SC,4,,,Desconhecida,1,Consistente,0
24/03/2020,São José,SC,4,,,Desconhecida,0,Consistente,0
25/03/2020,São José,SC,5,,,Desconhecida,1,Consistente,0
26/03/2020,São José,SC,8,,,Desconhecida,3,Consistente,0
27/03/2020,São José,SC,8,,,Desconhecida,0,Consistente,0
28/03/2020,São José,SC,9,,,Desconhecida,1,Consistente,0
29/03/2020,São José,SC,10,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,1,Consistente,0
27/03/2020,São Lourenço do Oeste,SC,1,,,Desconhecida,-999,Consistente,0
28/03/2020,São Lourenço do Oeste,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,São Lourenço do Oeste,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
25/03/2020,São Ludgero,SC,1,,,Desconhecida,-999,Consistente,0
26/03/2020,São Ludgero,SC,1,,,Desconhecida,0,Consistente,0
27/03/2020,São Ludgero,SC,1,,,Desconhecida,0,Consistente,0
28/03/2020,São Ludgero,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,São Ludgero,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
25/03/2020,São Pedro de Alcântara,SC,1,,,Desconhecida,-999,Consistente,0
26/03/2020,São Pedro de Alcântara,SC,1,,,Desconhecida,0,Consistente,0
27/03/2020,São Pedro de Alcântara,SC,1,,,Desconhecida,0,Consistente,0
28/03/2020,São Pedro de Alcântara,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,São Pedro de Alcântara,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
26/03/2020,Siderópolis,SC,2,,,Desconhecida,-999,Consistente,0
27/03/2020,Siderópolis,SC,2,,,Desconhecida,0,Consistente,0
28/03/2020,Siderópolis,SC,2,,,Desconhecida,0,Consistente,0
29/03/2020,Siderópolis,SC,2,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
25/03/2020,Tijucas,SC,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Tijucas,SC,1,,,Desconhecida,0,Consistente,0
27/03/2020,Tijucas,SC,1,,,Desconhecida,0,Consistente,0
28/03/2020,Tijucas,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,Tijucas,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
26/03/2020,Timbé do Sul,SC,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Timbé do Sul,SC,1,,,Desconhecida,0,Consistente,0
28/03/2020,Timbé do Sul,SC,1,,,Desconhecida,0,Consistente,0
29/03/2020,Timbé do Sul,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,0,Consistente,0
18/03/2020,Tubarão,SC,2,,,Desconhecida,-999,Consistente,0
19/03/2020,Tubarão,SC,2,,,Desconhecida,0,Consistente,0
20/03/2020,Tubarão,SC,6,,,Desconhecida,4,Consistente,0
21/03/2020,Tubarão,SC,6,,,Desconhecida,0,Consistente,0
22/03/2020,Tubarão,SC,6,,,Desconhecida,0,Consistente,0
23/03/2020,Tubarão,SC,7,,,Desconhecida,1,Consistente,0
24/03/2020,Tubarão,SC,7,,,Desconhecida,0,Consistente,0
25/03/2020,Tubarão,SC,8,,,Desconhecida,1,Consistente,0
26/03/2020,Tubarão,SC,8,,,Desconhecida,0,Consistente,0
27/03/2020,Tubarão,SC,8,,,Desconhecida,0,Consistente,0
28/03/2020,Tubarão,SC,8,,,Desconhecida,0,Consistente,0
29/03/2020,Tubarão,SC,9,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,1,Consistente,0
29/03/2020,Urussanga,SC,1,,http://www.saude.sc.gov.br/index.php/noticias-geral/11181-numero-de-casos-confirmados-de-covid-19-chega-a-197-no-estado,Desconhecida,-999,Consistente,0
14/03/2020,Aracaju,SE,1,,https://g1.globo.com/se/sergipe/noticia/2020/03/14/secretaria-de-estado-da-saude-confirma-primeiro-caso-de-coronavirus-em-sergipe.ghtml,Desconhecida,-999,Consistente,0
15/03/2020,Aracaju,SE,1,,,Desconhecida,0,Consistente,0
16/03/2020,Aracaju,SE,5,,https://www.saude.se.gov.br/?p=39252,Desconhecida,4,Consistente,0
17/03/2020,Aracaju,SE,5,,,Desconhecida,0,Consistente,0
18/03/2020,Aracaju,SE,5,,,Desconhecida,0,Consistente,0
19/03/2020,Aracaju,SE,5,,,Desconhecida,0,Consistente,0
20/03/2020,Aracaju,SE,5,,https://www.saude.se.gov.br/?p=39368,Desconhecida,0,Consistente,0
21/03/2020,Aracaju,SE,7,,,Desconhecida,2,Consistente,0
22/03/2020,Aracaju,SE,7,,,Desconhecida,0,Consistente,0
23/03/2020,Aracaju,SE,7,,,Desconhecida,0,Consistente,0
24/03/2020,Aracaju,SE,12,,,Desconhecida,5,Consistente,0
25/03/2020,Aracaju,SE,13,,,Desconhecida,1,Consistente,0
26/03/2020,Aracaju,SE,13,,,Desconhecida,0,Consistente,0
27/03/2020,Aracaju,SE,13,,,Desconhecida,0,Consistente,0
28/03/2020,Aracaju,SE,13,,,Desconhecida,0,Consistente,0
29/03/2020,Aracaju,SE,13,,,Desconhecida,0,Consistente,0
21/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,-999,Consistente,0
22/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
24/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
28/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
29/03/2020,Nossa Senhora da Glória,SE,1,,,Desconhecida,0,Consistente,0
18/03/2020,Propriá,SE,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Propriá,SE,1,,,Desconhecida,0,Consistente,0
20/03/2020,Propriá,SE,2,,,Desconhecida,1,Consistente,0
21/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
22/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
23/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
24/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
25/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
26/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
27/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
28/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
29/03/2020,Propriá,SE,2,,,Desconhecida,0,Consistente,0
26/03/2020,Arujá,SP,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Arujá,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Arujá,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Arujá,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Arujá,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
18/03/2020,Barueri,SP,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
20/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
21/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
22/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
23/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
24/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
25/03/2020,Barueri,SP,1,,,Desconhecida,0,Consistente,0
26/03/2020,Barueri,SP,3,,,Desconhecida,2,Consistente,0
27/03/2020,Barueri,SP,3,,,Desconhecida,0,Consistente,0
28/03/2020,Barueri,SP,3,,,Desconhecida,0,Consistente,0
29/03/2020,Barueri,SP,3,,,Desconhecida,0,Consistente,0
30/03/2020,Barueri,SP,6,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,3,Consistente,0
30/03/2020,Brodowski,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,-999,Consistente,0
25/03/2020,Caieiras,SP,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Caieiras,SP,2,,,Desconhecida,1,Consistente,0
27/03/2020,Caieiras,SP,2,,,Desconhecida,0,Consistente,0
28/03/2020,Caieiras,SP,2,,,Desconhecida,0,Consistente,0
29/03/2020,Caieiras,SP,2,,,Desconhecida,0,Consistente,0
30/03/2020,Caieiras,SP,3,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,1,Consistente,0
30/03/2020,Cajamar,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,-999,Consistente,0
13/03/2020,Campinas,SP,1,,,Desconhecida,-999,Consistente,0
14/03/2020,Campinas,SP,1,,,Desconhecida,0,Consistente,0
15/03/2020,Campinas,SP,1,,,Desconhecida,0,Consistente,0
16/03/2020,Campinas,SP,2,,,Desconhecida,1,Consistente,0
17/03/2020,Campinas,SP,2,,,Desconhecida,0,Consistente,0
18/03/2020,Campinas,SP,3,,,Desconhecida,1,Consistente,0
19/03/2020,Campinas,SP,3,,,Desconhecida,0,Consistente,0
20/03/2020,Campinas,SP,4,,,Desconhecida,1,Consistente,0
21/03/2020,Campinas,SP,9,,,Desconhecida,5,Consistente,0
22/03/2020,Campinas,SP,9,,,Desconhecida,0,Consistente,0
23/03/2020,Campinas,SP,9,,,Desconhecida,0,Consistente,0
24/03/2020,Campinas,SP,10,,,Desconhecida,1,Consistente,0
25/03/2020,Campinas,SP,10,,,Desconhecida,0,Consistente,0
26/03/2020,Campinas,SP,16,,,Desconhecida,6,Consistente,0
27/03/2020,Campinas,SP,19,,http://www.campinas.sp.gov.br/noticias-integra.php?id=38355,Desconhecida,3,Consistente,0
30/03/2020,Campinas,SP,33,1,https://covid-19.campinas.sp.gov.br/,30/03/2020,14,Consistente,0
14/03/2020,Carapicuíba,SP,1,,,Desconhecida,-999,Consistente,0
15/03/2020,Carapicuíba,SP,1,,,Desconhecida,0,Consistente,0
16/03/2020,Carapicuíba,SP,1,,,Desconhecida,0,Consistente,0
17/03/2020,Carapicuíba,SP,1,,,Desconhecida,0,Consistente,0
19/03/2020,Carapicuíba,SP,2,,,Desconhecida,1,Consistente,0
20/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
21/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
22/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
23/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
24/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
25/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
26/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
27/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
28/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
29/03/2020,Carapicuíba,SP,2,,,Desconhecida,0,Consistente,0
30/03/2020,Carapicuíba,SP,3,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,1,Consistente,0
18/03/2020,Cotia,SP,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Cotia,SP,2,,,Desconhecida,1,Consistente,0
20/03/2020,Cotia,SP,2,,,Desconhecida,0,Consistente,0
21/03/2020,Cotia,SP,2,,,Desconhecida,0,Consistente,0
22/03/2020,Cotia,SP,2,,,Desconhecida,0,Consistente,0
23/03/2020,Cotia,SP,2,,,Desconhecida,0,Consistente,0
24/03/2020,Cotia,SP,2,,,Desconhecida,0,Consistente,0
25/03/2020,Cotia,SP,6,,,Desconhecida,4,Consistente,0
26/03/2020,Cotia,SP,5,,,Desconhecida,-1,Consistente,0
27/03/2020,Cotia,SP,6,,,Desconhecida,1,Consistente,0
28/03/2020,Cotia,SP,6,,,Desconhecida,0,Consistente,0
29/03/2020,Cotia,SP,6,,,Desconhecida,0,Consistente,0
30/03/2020,Cotia,SP,6,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
24/03/2020,Diadema,SP,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Diadema,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Diadema,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Diadema,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Diadema,SP,2,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,1,Consistente,0
25/03/2020,Embu das Artes,SP,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Embu das Artes,SP,1,,,Desconhecida,0,Consistente,0
27/03/2020,Embu das Artes,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Embu das Artes,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Embu das Artes,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Embu das artes,SP,3,1,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,2,Consistente,0
12/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,-999,Consistente,0
13/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
14/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
15/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
16/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
17/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
18/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
19/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
20/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
21/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
22/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
23/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
24/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
25/03/2020,Ferraz de Vasconcelos,SP,1,,,Desconhecida,0,Consistente,0
26/03/2020,Ferraz de Vasconcelos,SP,0,,,Desconhecida,-1,Consistente,0
27/03/2020,Ferraz de Vasconcelos,SP,2,,,Desconhecida,2,Consistente,0
28/03/2020,Ferraz de Vasconcelos,SP,2,,,Desconhecida,0,Consistente,0
29/03/2020,Ferraz de Vasconcelos,SP,2,,,Desconhecida,0,Consistente,0
30/03/2020,Ferraz de Vasconcelos,SP,3,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,1,Consistente,0
17/03/2020,Guarulhos,SP,1,,,Desconhecida,-999,Consistente,0
18/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
19/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
20/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
21/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
22/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
23/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
24/03/2020,Guarulhos,SP,1,,,Desconhecida,0,Consistente,0
25/03/2020,Guarulhos,SP,5,,,Desconhecida,4,Consistente,0
26/03/2020,Guarulhos,SP,9,1,,Desconhecida,4,Consistente,0
27/03/2020,Guarulhos,SP,13,2,,Desconhecida,4,Consistente,0
28/03/2020,Guarulhos,SP,13,2,,Desconhecida,0,Consistente,0
29/03/2020,Guarulhos,SP,13,2,,Desconhecida,0,Consistente,0
30/03/2020,Guarulhos,SP,14,2,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,1,Consistente,0
20/03/2020,Hortolândia,SP,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
22/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
23/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
24/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
25/03/2020,Hortolândia,SP,2,,,Desconhecida,1,Consistente,0
26/03/2020,Hortolândia,SP,1,,,Desconhecida,-1,Consistente,0
27/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Hortolândia,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Hortolândia,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
25/03/2020,Iracemápolis,SP,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Iracemápolis,SP,1,,,Desconhecida,0,Consistente,0
27/03/2020,Iracemápolis,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Iracemápolis,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Iracemápolis,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Iracemópolis,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,-999,Consistente,0
24/03/2020,Itapevi,SP,1,,,Desconhecida,-999,Consistente,0
30/03/2020,Itapevi,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
30/03/2020,Itupeva,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,-999,Consistente,0
18/03/2020,Jaguariúna,SP,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
20/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
21/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
22/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
23/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
24/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
25/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
26/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
27/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
28/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
29/03/2020,Jaguariúna,SP,1,,,Desconhecida,0,Consistente,0
30/03/2020,Jaguariúna,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
24/03/2020,Jandira,SP,1,,,Desconhecida,-999,Consistente,0
30/03/2020,Jandira,SP,1,0,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus300320_33situacao_epidemiologica.pdf,30/03/2020,0,Consistente,0
25/03/2020,Jundiaí,SP,1,,,Desconhecida,-999,Consistente,0
26/03/2020,Jundiaí,SP,2,,,Desconhecida,1,Consistente,0
